track_id,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,duration_ms,duration_min,music_profile
4VoJCUgNmnqG2qF0peDBkw,0.538,0.315,0.4,0.96,0.0291,0.00596,0.0979,91.921,218800,3.6466666666666665,Acústica
7xLhousIHDxoGgeJNhO4Ye,0.447,0.158,0.142,0.872,0.036,1.58e-06,0.0816,140.942,233266,3.887766666666667,Acústica
1bhpBRCLsVg3p7BWARbaDS,0.401,0.58,0.526,0.906,0.0541,0.217,0.134,173.277,156453,2.60755,Acústica
6NSlOEEtWlqvEFrjQsry77,0.502,0.311,0.4,0.617,0.0285,4.32e-05,0.129,107.612,165133,2.7522166666666665,Acústica
1HqVCK9h4LiJ61aRrrKTAt,0.678,0.612,0.857,0.1,0.0339,0.316,0.164,118.381,216626,3.6104333333333334,Positiva
0wP19iM8ULJyV0r0LFDsDv,0.65,0.406,0.862,0.568,0.0761,0.0,0.484,79.642,251426,4.190433333333333,Positiva
27Fq4XyOkogdGLcfsVdjFb,0.649,0.399,0.342,0.184,0.0256,0.000108,0.113,97.498,209293,3.4882166666666667,Equilibrada
45jGOHwYKgsRYbAJ8DR61d,0.523,0.445,0.336,0.188,0.0329,0.0,0.18,78.957,308146,5.135766666666667,Equilibrada
4iObEYRE4FLm0D90gmZFef,0.538,0.162,0.366,0.847,0.0299,0.0,0.114,94.981,221170,3.686166666666667,Acústica
3akr0ZrJxLMBLIFeNNKffW,0.519,0.429,0.396,0.658,0.0317,0.0,0.111,129.491,330786,5.5131,Acústica
7BRwh1bemr9rFMDeTbcy5S,0.585,0.103,0.179,0.801,0.0309,0.0,0.126,133.057,234135,3.90225,Acústica
3rzRo91l4htQvMXhsiECAX,0.578,0.763,0.394,0.0916,0.0998,2.8e-06,0.0743,96.808,173250,2.8875,Equilibrada
0v1vufjir4OE4iRckLMoLd,0.223,0.891,0.333,0.325,0.138,0.0,0.287,159.888,336619,5.610316666666667,Equilibrada
4vAnqYqm1DOo5IDVcxORX3,0.382,0.157,0.224,0.878,0.0361,0.000473,0.112,136.11,144830,2.4138333333333333,Acústica
2X5AFygz5SDYlXagyPw8kX,0.642,0.374,0.0979,0.423,0.032,1.54e-06,0.435,129.863,221538,3.6923,Equilibrada
13GvSZgg9LOs3M9uGbWsPE,0.436,0.239,0.137,0.861,0.0282,8.48e-05,0.0902,73.761,192972,3.2162,Acústica
4cR4nao0hqqBtklQmGVqbe,0.702,0.326,0.628,0.705,0.0272,0.0,0.168,79.904,278640,4.644,Acústica
4x7AdVDV9IFWp8pg4LMz90,0.593,0.292,0.375,0.828,0.0364,0.0,0.174,111.121,212864,3.5477333333333334,Acústica
5eNYumDY5PCXtKKJ0SWg2r,0.285,0.186,0.203,0.76,0.0288,7.3e-05,0.104,153.848,219466,3.657766666666667,Acústica
6dwkFmLUz6hx2CZG2EqLol,0.636,0.625,0.342,0.222,0.0277,5.35e-05,0.119,93.931,249120,4.152,Equilibrada
7aohwSiTDju51QmC54AUba,0.698,0.285,0.53,0.927,0.0553,0.0,0.0883,135.027,148400,2.473333333333333,Acústica
7g3ryXLtXExZ0OFCj17Ae1,0.601,0.439,0.275,0.0642,0.0269,0.0,0.0942,99.976,244800,4.08,Equilibrada
5MrgVJzR1du1gz8XWe4m28,0.332,0.298,0.243,0.875,0.0569,0.00784,0.114,83.555,270840,4.514,Acústica
5auMzVHFr5Zfw6IbKarZ56,0.386,0.452,0.287,0.417,0.0278,0.0,0.0881,169.837,279826,4.663766666666667,Equilibrada
63bmIgH9sS6sX5Sc7MetGq,0.62,0.668,0.183,0.088,0.0305,0.0,0.362,118.013,244067,4.067783333333334,Equilibrada
3ZjSJv88euP3CdvTg07dZL,0.394,0.281,0.485,0.826,0.0414,0.0,0.0854,90.044,214738,3.5789666666666666,Acústica
14BMBNRzv24eG6OKoIgPfP,0.59,0.552,0.635,0.654,0.0407,0.000359,0.128,155.101,207677,3.4612833333333333,Acústica
5pEmeoMUW38w1oU3kPelvR,0.539,0.717,0.212,0.000298,0.031,0.111,0.125,117.973,265506,4.4251,Equilibrada
2h3VsZVKQeT0yLNQtCIRjn,0.543,0.138,0.3,0.791,0.0531,0.0,0.185,115.65,188494,3.141566666666667,Acústica
1dcNEEtODRVZEevQ20Cgmy,0.62,0.547,0.208,0.112,0.0248,0.0,0.19,98.032,210354,3.5059,Equilibrada
6huS9u0BDfeQHq0lObNLPl,0.761,0.311,0.553,0.647,0.0692,0.0,0.15,109.891,200706,3.3451,Acústica
14NiShC5b46yQxBN1mu9VJ,0.674,0.122,0.339,0.882,0.0427,0.0,0.139,130.014,199256,3.3209333333333335,Acústica
3DyhwZyBFedvnt68fMi6vf,0.429,0.358,0.187,0.614,0.0346,0.0,0.0875,134.279,205666,3.427766666666667,Acústica
6kRZfOZSuoi0Htg6gROKDz,0.456,0.101,0.155,0.876,0.038,1.74e-06,0.0776,139.896,229573,3.826216666666667,Acústica
5e9DrLUUZraUE7mmniufjn,0.647,0.567,0.374,0.0318,0.0328,0.0,0.133,125.871,240952,4.015866666666667,Equilibrada
2z3HKlpENvfz1Am2MNF2pL,0.322,0.213,0.16,0.611,0.0318,0.0,0.113,160.389,199594,3.3265666666666664,Acústica
33JX2be3eKVhl5xk8YQhVc,0.482,0.381,0.42,0.455,0.0311,0.00295,0.114,81.712,317280,5.288,Equilibrada
29Ns3avs48iQhNQgrHMEkm,0.393,0.207,0.262,0.877,0.0392,0.0,0.104,163.99,231965,3.8660833333333335,Acústica
2XDxQ3VzovLzh60zgOaNEi,0.423,0.207,0.209,0.887,0.0289,0.0,0.0948,149.664,200800,3.3466666666666667,Acústica
0J4sK2VO75cRSVoj0FokQn,0.522,0.152,0.133,0.788,0.0303,2.37e-05,0.148,144.055,261665,4.361083333333333,Acústica
7bpR5j22mNID1pXwgRcZP1,0.547,0.313,0.261,0.612,0.0315,7.97e-06,0.111,133.737,231605,3.8600833333333333,Acústica
1U1GtaJeYwGsPgqV9Me5bb,0.504,0.321,0.577,0.149,0.0316,0.000107,0.147,170.134,306200,5.1033333333333335,Equilibrada
34p2uL1CvmaHn3uLfOKt8d,0.466,0.161,0.171,0.979,0.0492,0.000238,0.231,139.167,224847,3.74745,Acústica
2EKxmYmUdAVXlaHCnnW13o,0.619,0.28,0.292,0.73,0.0317,0.0,0.103,129.948,250063,4.167716666666666,Acústica
1jkBuvWI9IGEz9thXiKOlP,0.596,0.429,0.229,0.775,0.0377,0.0107,0.0962,148.086,201933,3.36555,Acústica
7K36drJq6lInkW6Kkojucp,0.645,0.169,0.178,0.844,0.0317,0.00019,0.109,167.826,158013,2.63355,Acústica
4PuUa8e5s7P3Zv1IdCGIsa,0.522,0.256,0.13,0.86,0.0258,0.000806,0.142,76.349,296386,4.939766666666666,Acústica
72SPsHheqN6J3sI520jT9E,0.681,0.168,0.29,0.793,0.0291,0.000134,0.109,128.615,160453,2.6742166666666667,Acústica
52J3WARiRHMtXbFXUWrVgu,0.736,0.364,0.371,0.741,0.0349,0.0,0.0932,110.023,182442,3.0407,Acústica
03VNgdCL9t8aPyvwZecglI,0.451,0.528,0.527,0.366,0.0364,0.0,0.0811,139.28,181360,3.022666666666667,Equilibrada
3M6NL7PxIDZ3ArfPrBUTUP,0.371,0.674,0.92,0.169,0.0488,0.0,0.0889,87.603,169318,2.8219666666666665,Positiva
7jJH8F3PHlNvxfqEAAfFDl,0.731,0.572,0.947,0.105,0.0445,0.00012,0.133,154.038,218573,3.6428833333333333,Positiva
6JNEDSev5Tp5VQR04SEBfV,0.69,0.334,0.8,0.947,0.066,0.0,0.0895,74.721,149160,2.486,Acústica
1gRa1tyGV1GY60QgU5DkQH,0.594,0.307,0.24,0.796,0.0249,0.0414,0.15,94.026,183293,3.054883333333333,Acústica
5DUAKXpyv3nL50PnAQbPS0,0.608,0.917,0.936,0.236,0.0601,0.0,0.13,117.875,169266,2.8211,Positiva
6OCsvPU6P84wJ0erggCRv4,0.687,0.494,0.621,0.324,0.0505,5.5e-05,0.0867,93.269,272640,4.544,Equilibrada
7qJtNgmUyzy3R86vJwk9Wp,0.687,0.494,0.621,0.324,0.0505,5.5e-05,0.0867,93.269,272640,4.544,Equilibrada
6hy5eqMQ36KAChR1ZZ05zc,0.652,0.15,0.361,0.923,0.0363,0.0,0.102,104.018,176509,2.9418166666666665,Acústica
4Gcx0DkgBVticyPDpezwg5,0.765,0.241,0.182,0.873,0.0373,0.0,0.111,123.95,179886,2.9981,Acústica
0fUB9bwvKLRpOB18YZHz5N,0.589,0.249,0.363,0.717,0.0329,0.0,0.106,150.096,184200,3.07,Acústica
0I0l2Oo5zjpCEphpDJL0Pm,0.588,0.604,0.351,0.343,0.024,6.86e-05,0.252,92.02,447306,7.4551,Equilibrada
4v0RBzYNzTknP6d0zN2VQb,0.735,0.203,0.479,0.854,0.0539,0.00164,0.105,113.913,108346,1.8057666666666667,Acústica
1FQH1FxPwwIj9aKyPBDf9b,0.655,0.147,0.328,0.88,0.0371,0.0,0.266,116.103,160768,2.679466666666667,Acústica
4YgEwanzISFU4xa27saTux,0.363,0.819,0.468,0.0591,0.0634,0.0,0.0988,122.527,304320,5.072,Equilibrada
7pKMoXeiCv40wbrjII06VO,0.473,0.263,0.315,0.814,0.033,0.0,0.142,87.145,201508,3.3584666666666667,Acústica
5MYPzdIWgx3pMLRGlq2fVq,0.676,0.768,0.493,0.149,0.0294,0.00147,0.345,105.999,241132,4.018866666666667,Equilibrada
2Qw1KFrJ1q6qHXxWGh51kC,0.41,0.221,0.228,0.768,0.0315,0.0,0.106,139.529,263710,4.395166666666666,Acústica
66V40iz2mphPbYvuJVj13i,0.439,0.217,0.373,0.933,0.0413,0.0,0.126,144.413,246345,4.10575,Acústica
4Bo6FwC7Oe9zywSZc6q7hO,0.582,0.347,0.0797,0.317,0.0305,0.00678,0.111,97.957,257173,4.286216666666666,Equilibrada
6Xbi3gOwMal0Ds3ETvBBwe,0.426,0.127,0.149,0.863,0.0648,4.3e-06,0.0993,62.535,159012,2.6502,Acústica
6QXolVfFVjUHPp5TVzsjIF,0.696,0.261,0.361,0.737,0.0361,1.24e-05,0.11,136.053,178546,2.9757666666666664,Acústica
71ehTADpxs85ULrZgSEKCy,0.549,0.24,0.167,0.947,0.0338,0.0,0.106,119.58,268800,4.48,Acústica
4zYkSXrfgJyrNkNv3mTiIZ,0.541,0.192,0.317,0.893,0.0282,0.0,0.193,139.938,197850,3.2975,Acústica
1nFJAKHt0jgzVogbNJT3Zz,0.662,0.711,0.352,0.0686,0.0279,1.17e-05,0.085,119.989,222400,3.7066666666666666,Equilibrada
1RZkqIEM5aV000fKgz9J46,0.665,0.185,0.458,0.913,0.0381,0.0,0.334,82.474,142379,2.3729833333333334,Acústica
0n3E6m57nDZJDyUHllaMDp,0.591,0.175,0.352,0.927,0.038,0.0,0.133,139.902,194667,3.24445,Acústica
2gBYjMXW65daBB1elr68JK,0.489,0.183,0.486,0.907,0.033,3.95e-05,0.106,79.961,212400,3.54,Acústica
1FF6TogE9ELY71XnLPoEv6,0.618,0.083,0.597,0.745,0.057,0.000123,0.146,90.865,196304,3.271733333333333,Acústica
6G8xunNOicxhPPq9sG2raG,0.664,0.319,0.258,0.862,0.0271,0.0,0.121,105.036,230868,3.8478,Acústica
6LsHKNorX6fPBNcGxU1jQZ,0.408,0.266,0.35,0.875,0.0404,0.000498,0.104,143.651,186738,3.1123,Acústica
1uxm47Qn1JhUWZHQfcY6w1,0.623,0.132,0.266,0.893,0.035,0.0,0.217,82.105,193536,3.2256,Acústica
2nBrIzKacrNdIxs90FlsT1,0.494,0.214,0.35,0.92,0.0363,1.07e-05,0.107,125.981,196819,3.2803166666666668,Acústica
5mdjfBsyzl78NQI4sI4IzR,0.374,0.183,0.134,0.897,0.0281,0.0387,0.109,82.042,201440,3.3573333333333335,Acústica
7mQmu0JSoEyYU763IJXhIA,0.559,0.455,0.396,0.421,0.0306,2.08e-06,0.103,159.985,204998,3.4166333333333334,Equilibrada
08feveJTNL1OMLSrdoHQ6Q,0.642,0.408,0.411,0.729,0.0396,0.0,0.185,119.81,219093,3.65155,Acústica
4ngv7whSPSAwD8ZP3zMHsd,0.48,0.618,0.344,0.844,0.0501,8.93e-05,0.325,82.051,171800,2.8633333333333333,Acústica
24UxG3p1Ghtc5ejJtGBoeL,0.271,0.0937,0.147,0.939,0.0367,0.0,0.108,164.721,211624,3.527066666666667,Acústica
4yRlTvPVfEyhXfp6GZurq9,0.594,0.695,0.172,0.19,0.0259,3.58e-06,0.119,104.977,196240,3.2706666666666666,Equilibrada
5xQTEPjGsLuvwnnvyK3fAA,0.574,0.344,0.0987,0.421,0.0345,0.0,0.0804,147.924,199459,3.324316666666667,Equilibrada
3Mq1SOKwAPYgE0ZtPzvWZZ,0.647,0.298,0.31,0.861,0.0311,0.0,0.12,106.244,169253,2.820883333333333,Acústica
38ssTLOvoZyL4CLa4ImDG9,0.486,0.0399,0.155,0.953,0.0405,8.74e-06,0.115,95.066,137066,2.2844333333333333,Acústica
0njuNwIyB3DoBHC0SFUkOr,0.734,0.0423,0.14,0.916,0.0583,0.0,0.108,123.905,128798,2.1466333333333334,Acústica
5sdliaZjk3rVGuT13UVhxn,0.711,0.231,0.186,0.832,0.0346,0.00115,0.105,125.062,257972,4.299533333333334,Acústica
2Dz5WpEWA0vhnMmEPYiZ2y,0.629,0.174,0.305,0.616,0.141,0.0,0.118,134.295,146066,2.4344333333333332,Acústica
5w8Cu20Yt1ZNQuVdcafTYC,0.615,0.406,0.541,0.541,0.0358,1.67e-05,0.0982,166.035,172708,2.8784666666666667,Equilibrada
1FHCU1rDAeaPsBW9byjJ0Q,0.503,0.357,0.438,0.727,0.0272,0.0,0.128,136.135,246280,4.104666666666667,Acústica
0x26yM2rrvtoHGRXXzppx3,0.45,0.183,0.219,0.762,0.0309,3.41e-06,0.11,61.192,331984,5.533066666666667,Acústica
0Kt5AHOpQAkEsHAuPeB0le,0.525,0.461,0.202,0.775,0.0878,2.14e-06,0.362,147.997,216052,3.6008666666666667,Acústica
07m8PuXxxv5J4qPEDq6ZkK,0.555,0.934,0.422,0.00268,0.113,0.0,0.122,144.874,243933,4.06555,Equilibrada
1YjMWOorkBaP4MdKkKtp4y,0.678,0.363,0.543,0.872,0.0318,0.000101,0.0798,75.004,199786,3.3297666666666665,Acústica
0KF5nzdiqZlxVK68MPITst,0.555,0.452,0.321,0.694,0.0554,0.0,0.0595,179.921,256933,4.282216666666667,Acústica
1pV4cJaYl9ovK0GcSjH1hy,0.586,0.396,0.16,0.896,0.0319,0.543,0.0992,142.591,279916,4.665266666666667,Acústica
2fSIF8CJhoc9CJhF9vJDXp,0.588,0.142,0.288,0.863,0.0329,0.000162,0.0953,119.656,250866,4.1811,Acústica
6J0bdIZElZMymahgVWRE9B,0.724,0.652,0.75,0.46,0.0247,0.000142,0.101,106.911,94053,1.56755,Positiva
5sVyefkGgQeYCgnqr4KslQ,0.567,0.224,0.2,0.887,0.0299,0.0,0.109,124.44,231813,3.86355,Acústica
1MGIxsVtqK2npdPmI8Dj0D,0.544,0.839,0.967,0.784,0.0568,0.0,0.341,87.609,150047,2.500783333333333,Acústica
4M4suTUnAYZocl09XEKBZN,0.555,0.68,0.903,0.126,0.0323,0.000906,0.0506,84.518,216773,3.6128833333333334,Positiva
2C9ePPz58he8jmYEod9pvT,0.69,0.306,0.424,0.805,0.0356,0.0,0.0968,115.671,145771,2.4295166666666668,Acústica
4j0xGuo8Z47wfBiVunT6VR,0.513,0.317,0.177,0.365,0.0363,0.003,0.118,84.853,279260,4.654333333333334,Equilibrada
0JzOJIS7ktLq5Ux6LtYJuW,0.494,0.152,0.304,0.947,0.0313,0.0,0.123,134.178,162963,2.71605,Acústica
298xJ2nBaWWS0Je5rtlSxT,0.634,0.267,0.391,0.841,0.044,0.0,0.11,143.514,166189,2.769816666666667,Acústica
33SH8ZC36EzoRstHbaFE72,0.694,0.471,0.466,0.411,0.0281,0.0,0.233,95.003,244188,4.0698,Equilibrada
18PrtmAcNMgZNy1edWuXGb,0.643,0.11,0.152,0.876,0.0294,1.38e-05,0.112,101.995,165067,2.751116666666667,Acústica
4CU3t2c3TIpmzX44P1VCFi,0.422,0.41,0.354,0.00855,0.0467,0.0,0.104,83.952,208571,3.476183333333333,Equilibrada
0dnRlO7IDzbN9ixVld7hz6,0.543,0.288,0.293,0.667,0.0258,0.0,0.113,95.435,189240,3.154,Acústica
1XW1lKfocLOAUdp8rUQoNC,0.332,0.282,0.234,0.825,0.044,0.0,0.104,187.057,182553,3.04255,Acústica
1TZBg0IBHvqfSAlHvVd8eH,0.43,0.121,0.461,0.908,0.0404,0.0,0.161,91.211,183093,3.05155,Acústica
5j5OayPyUCnJSK0RynvqgK,0.432,0.197,0.348,0.87,0.0414,0.0,0.11,163.985,243724,4.0620666666666665,Acústica
4WtqjjSiGYHORMr6VX3td1,0.592,0.769,0.385,0.319,0.0311,4.66e-06,0.137,102.033,322146,5.3691,Equilibrada
0Pi3Ua6fJV1Yx5MGXhfybT,0.733,0.297,0.766,0.935,0.0359,2.75e-06,0.108,103.953,209554,3.492566666666667,Acústica
0c99BUd87HQfzgUUQqRyds,0.394,0.249,0.329,0.927,0.0396,0.0,0.115,79.549,198403,3.3067166666666665,Acústica
7JRJOLKHz88pR0YS4pVCao,0.41,0.234,0.19,0.798,0.0421,0.00304,0.108,93.72,67746,1.1291,Acústica
0xlyMQ56pZAoGuLCs7GH90,0.48,0.158,0.498,0.809,0.0807,0.886,0.117,86.107,129032,2.150533333333333,Acústica
5dH4xnErpUOIDrGySWGkfJ,0.255,0.625,0.191,0.63,0.0323,0.000211,0.0976,84.611,218004,3.6334,Acústica
2Sg5gtKvSiRf7TBjI0ObF2,0.524,0.328,0.599,0.817,0.0403,0.0,0.118,99.941,222911,3.7151833333333335,Acústica
2AHZHeLTPuGILKyr4l8uTU,0.464,0.653,0.416,0.199,0.101,0.0,0.0979,162.196,206693,3.4448833333333333,Equilibrada
3JKLrIrHpbHtDU1oeYtbYD,0.659,0.331,0.0877,0.809,0.0321,0.0,0.0996,105.01,246979,4.116316666666667,Acústica
2CsHDQ1WFLQBBpIEuLcL3z,0.592,0.49,0.437,0.395,0.0263,0.0,0.333,99.994,282950,4.715833333333333,Equilibrada
24Gm1mIhO28NmgT17S95JE,0.467,0.851,0.644,0.000353,0.0526,0.0,0.33,93.873,222626,3.7104333333333335,Equilibrada
6j9kSGlYLZdZ9sZkY9DjzY,0.564,0.391,0.101,0.478,0.0311,0.0,0.127,130.03,219692,3.6615333333333333,Equilibrada
2UJy2HHo4afrQbI5FizxLM,0.498,0.384,0.25,0.818,0.0976,0.000937,0.13,79.856,170786,2.846433333333333,Acústica
7HSk4yGZxfjOkHyOvZrBQZ,0.386,0.428,0.73,0.951,0.0295,0.882,0.162,172.311,70133,1.1688833333333333,Acústica
2Jhx81CSHw8xWwBqRM2mZR,0.702,0.259,0.246,0.878,0.0403,5.34e-06,0.108,120.102,200346,3.3391,Acústica
5P6ZBMWS66FVo6deJaDdHy,0.747,0.265,0.2,0.745,0.0354,0.0169,0.11,138.017,229653,3.82755,Acústica
5SgFX13gtlQfsNUpoPshwD,0.522,0.498,0.221,0.0758,0.0257,1.51e-06,0.25,145.908,354213,5.90355,Equilibrada
7vu53hQrIoH7UGeh6qcct1,0.715,0.438,0.447,0.353,0.0373,1.75e-06,0.108,81.07,183969,3.06615,Equilibrada
55RMhrPQYA6vLu5YMgXxFD,0.642,0.374,0.0979,0.423,0.032,1.54e-06,0.435,129.863,221538,3.6923,Equilibrada
2KsdoMZsL2ajnjjYUWm1ZT,0.354,0.415,0.421,0.797,0.0289,0.0,0.107,175.537,192545,3.2090833333333335,Acústica
2fPb58e6f8KxejYDCaARwS,0.447,0.158,0.142,0.872,0.036,1.58e-06,0.0816,140.942,233266,3.887766666666667,Acústica
4NxUuupOGPquDhy1yFIZK3,0.687,0.748,0.872,0.24,0.0785,0.0,0.373,88.944,193695,3.22825,Positiva
0avtLG17MT8kDf9xc67Niv,0.588,0.914,0.971,0.832,0.0341,0.856,0.103,128.553,205800,3.43,Acústica
6jI7y83WjuyBne9b3IvdSs,0.456,0.205,0.161,0.92,0.0313,0.00011,0.149,117.663,272612,4.543533333333333,Acústica
0ngtyvPUKR4YTtkVKvZP02,0.512,0.248,0.158,0.75,0.0275,2.96e-05,0.114,109.692,211240,3.5206666666666666,Acústica
5PoaNLRYLL7rywHSPUOZs8,0.582,0.282,0.278,0.793,0.0316,2.01e-06,0.0744,118.019,204293,3.4048833333333333,Acústica
6DwgZO7AMYelPFwr8WPhpg,0.568,0.18,0.228,0.758,0.0284,6.17e-05,0.111,112.033,252386,4.206433333333333,Acústica
5X3w2MfxgMTZkn2mTPQs0u,0.71,0.271,0.686,0.658,0.0283,4.59e-06,0.115,131.88,203253,3.38755,Acústica
5PCwedwyeLZQ6xAUIKbwos,0.574,0.704,0.338,0.0931,0.0318,0.000281,0.136,117.086,291332,4.855533333333334,Equilibrada
32kyGOJpEOTFKR9wvPSsxJ,0.64,0.895,0.94,0.273,0.0316,0.0,0.247,115.941,172373,2.8728833333333332,Positiva
0ifc4mq2mVNefgQFmtXQpt,0.669,0.854,0.706,0.0653,0.0431,0.0,0.288,120.035,161328,2.6888,Positiva
2gJ3ZOaiWr3jGHwevufOxr,0.615,0.358,0.432,0.705,0.0552,0.0,0.113,146.06,220306,3.6717666666666666,Acústica
37jsciEAFxwyjXx0kV6aO6,0.415,0.619,0.739,0.946,0.123,2.75e-05,0.799,77.009,192392,3.2065333333333332,Acústica
22KbVMZekQbkrHGrubQTpQ,0.565,0.895,0.592,0.194,0.04,0.0,0.101,149.919,207228,3.4538,Equilibrada
4RiKD76gS8huCzwWqw0EGC,0.586,0.702,0.644,0.59,0.132,0.0,0.146,177.598,122874,2.0479,Equilibrada
3XFhSbm8EdZD6Cjrm1dNJQ,0.564,0.604,0.341,0.0287,0.0549,4.74e-06,0.108,113.091,223015,3.7169166666666666,Equilibrada
3nImoHhXBOqYcdTN8gt9eE,0.543,0.359,0.346,0.651,0.0302,0.0,0.0981,109.735,155000,2.5833333333333335,Acústica
0B3g35bVxJ42Y0W0I5WBIU,0.543,0.359,0.346,0.651,0.0302,0.0,0.0981,109.735,155000,2.5833333333333335,Acústica
1igSa6QILI1jyE970ZMYW1,0.543,0.359,0.346,0.651,0.0302,0.0,0.0981,109.735,155000,2.5833333333333335,Acústica
4AYITlwiumljGdv0NIGR4T,0.638,0.287,0.445,0.81,0.0412,0.0,0.0804,128.025,224170,3.7361666666666666,Acústica
3YvutLE6lwEyW4WMF5FIi6,0.515,0.46,0.259,0.891,0.0436,0.14,0.0874,140.067,239004,3.9834,Acústica
3geIJghtdmVc7GeJio1xlj,0.622,0.221,0.297,0.901,0.0583,0.0,0.107,131.827,181311,3.02185,Acústica
1yycinn2WICj4UKGQ9xPjD,0.44,0.0353,0.362,0.99,0.0522,0.00312,0.108,181.988,144653,2.4108833333333335,Acústica
5Z8O4RFAmjA13jrOYIgyXA,0.457,0.064,0.0647,0.941,0.0339,0.108,0.107,147.824,235135,3.9189166666666666,Acústica
1ABd3bWsG4FCKePjXeVfJG,0.649,0.821,0.661,0.0302,0.0313,0.000141,0.0843,121.938,248360,4.139333333333333,Equilibrada
4I18rXWixQBWc8JhTqx6Xn,0.495,0.329,0.0919,0.652,0.0386,7.61e-05,0.0606,72.992,198344,3.3057333333333334,Acústica
3IORLAm07yxo4T7B8cRET3,0.71,0.615,0.746,0.0384,0.133,0.0,0.283,90.263,239697,3.99495,Positiva
4sAX65hbNtEC1lceCdGuMt,0.69,0.204,0.525,0.932,0.0301,1.73e-06,0.119,139.587,186334,3.105566666666667,Acústica
7vg5fesQdq5I7Z7XGdyJd5,0.596,0.195,0.176,0.926,0.0264,0.0,0.139,82.114,226877,3.7812833333333336,Acústica
6Xrq1dAFgZcSi5HuuHe27i,0.66,0.743,0.445,0.0329,0.0506,0.00136,0.098,130.025,273260,4.554333333333333,Equilibrada
2TRXV6DoQLjdRrBR6ED6NP,0.733,0.657,0.433,0.013,0.0272,6.73e-05,0.317,109.954,196920,3.282,Equilibrada
6xXvAzowcCQmoKdDr1oIFJ,0.589,0.296,0.611,0.842,0.083,0.0,0.0736,165.799,145056,2.4176,Acústica
5L4G3nwKkd4wykW4BV9sVe,0.686,0.377,0.551,0.638,0.0589,0.0,0.128,92.042,196026,3.2671,Acústica
0QzY6rP7C8IWMnpEyuQmC6,0.659,0.338,0.495,0.842,0.0376,0.0,0.277,145.877,193027,3.2171166666666666,Acústica
3XdStlaHnq3JrmQDCRqEET,0.732,0.83,0.871,0.201,0.0309,3.04e-05,0.0802,111.664,233280,3.888,Dançante e energética
4h3rI4uxGsbA4LsLt1nB2t,0.522,0.202,0.457,0.918,0.0861,0.0,0.185,147.992,213091,3.5515166666666667,Acústica
2KhS0LVOw9ralhfbcIi7vL,0.565,0.698,0.155,0.54,0.0295,0.0183,0.124,120.013,253546,4.225766666666667,Equilibrada
6fPblqm2OhtEKvaUEQzLzJ,0.474,0.408,0.238,0.603,0.0332,2.77e-05,0.104,143.881,317400,5.29,Acústica
0wFSrH6x1iQOdUljUueAcd,0.543,0.244,0.29,0.864,0.0511,0.0,0.112,126.341,167616,2.7936,Acústica
1wSZdWFZphxDh6iJhWlIUi,0.672,0.644,0.549,0.795,0.236,0.0,0.146,148.135,211672,3.5278666666666667,Acústica
5ZpSUdy5wL5Hvwsqz6JCAt,0.515,0.769,0.644,0.0456,0.031,0.00436,0.0961,153.046,274245,4.57075,Equilibrada
3mDvi0k4LuCA7ViLf3Qb3O,0.759,0.684,0.759,0.269,0.0315,0.0,0.13,107.948,170040,2.834,Positiva
5D6xoqZwDoqRO5V9rNgxFO,0.62,0.21,0.163,0.911,0.0274,2.22e-06,0.108,98.558,267765,4.46275,Acústica
09t3kwndNebf3RV8DZ5pw3,0.497,0.254,0.0676,0.891,0.0341,0.0441,0.122,110.864,250146,4.1691,Acústica
3yVSlc3y7YWZPAreTHjH9v,0.644,0.603,0.516,0.306,0.0263,0.0,0.262,113.413,290480,4.841333333333333,Equilibrada
5LHruF9uFyPxGpimaknrU8,0.45,0.254,0.248,0.827,0.0414,0.0,0.204,92.644,198218,3.3036333333333334,Acústica
3SxMBVdL2gxhX5V5dXF9jy,0.548,0.3,0.264,0.757,0.0298,9.28e-06,0.0851,135.902,225400,3.756666666666667,Acústica
6XCPQygbj33s7OUxlbo6bX,0.521,0.507,0.153,0.0162,0.0319,4.43e-05,0.148,108.168,259877,4.331283333333333,Equilibrada
0IZJR2XrPdWqHdnpaPixw9,0.587,0.842,0.693,0.278,0.0268,0.0,0.163,97.013,288426,4.8071,Equilibrada
3VIbZxc3oo1eAlb7tcRsG1,0.543,0.324,0.181,0.452,0.0316,2.81e-05,0.412,139.883,219363,3.65605,Equilibrada
3SBzDgdTwHOMSik82ZI6L2,0.742,0.636,0.48,0.446,0.0331,0.0,0.0817,95.002,208426,3.4737666666666667,Equilibrada
2hSag78vkaBXqpaDF3serw,0.707,0.402,0.313,0.677,0.0251,0.0,0.104,94.99,283480,4.724666666666667,Acústica
3wpZTp7HM8Dv25oExNgCC6,0.52,0.308,0.187,0.776,0.0331,0.00285,0.115,125.93,205586,3.426433333333333,Acústica
63wsZUhUZLlh1OsyrZq7sz,0.392,0.251,0.508,0.807,0.0363,0.0,0.0797,204.961,304293,5.07155,Acústica
2FSkBDGsqZIxcsnKNgtMLx,0.531,0.296,0.212,0.84,0.0304,0.0,0.124,106.359,239573,3.9928833333333333,Acústica
3e5UDAmMzMUM95PqjVHC4L,0.681,0.608,0.315,0.62,0.0339,0.000425,0.136,123.991,227128,3.7854666666666668,Acústica
